,word,content
137,"소변이 나오지 않는다, 보기 힘들어 한다","배뇨 자세를 취하는데도 조금씩밖에 나오지 않거나, 전혀 나오지 않는 상태가 계속될 때에는 조급한 치료가 시급하다. [증례 차트 - 소변이 나오지 않는다, 보기 힘들어 한다] 증상 유추할 수 있는 질병 대처 • 꼬박 하루 동안 나오지 않는다. • 녹초가 된다. • 구토를 동반한다. • 기운이나 식욕이 없다. • 급성 신부전 • 요로결석증 • 요독증 • 전립선 비대 • 회음 헤르니아 • 종양 긴급히 병원으로 기운이 있고 식욕도 있다. • 요로결석증 • 방광염 빨리 병원으로 • 관찰 포인트 방광이나 요도에 결석이나 종양이 생겨서 소변을 보기 힘들거나 완전히 막혀서 나오지 않는 경우가 있다. 또 부근의 장기에 이상이 있어 소변이 통과하는 길을 압박하면서 발생하기도 한다. 어느 쪽이든 꼬박 하루 동안 소변이 나오지 않는다면 매우 위험한 상태이므로 한시라도 빨리 병원으로 데려가야 한다. 소변을 채취할 수 있다면 지참하는 것이 좋다."
138,피부가 이상하다,"피부병에 걸리면 가려움이나 습진이 생기거나 냄새가 난다. 다른 질병 때문에 피부색이 변색되기도 한다. [증례 차트 - 피부가 이상하다] 증상 유추할 수 있는 질병 대처 피부가 노랗다(황달). • 급성 간염 • 중독 • 빈혈(용혈성 빈혈) 긴급히 병원으로 다치지 않았는데 보라색 멍이 들었다. • 혈소판 감소증 이상한 냄새가 난다. • 피부 감염증(농피증, 피부사상균증 등) • 피부 괴사나 화농 빨리 병원으로 멍울이 있다. • 피부 종양 • 유선 종양 • 붉은 기가 있다. • 습진이 나타난다. • 가려워한다. • 비듬이 많다. • 알레르기성 피부병(아토피성 피부염, 벼룩알레르기성 피부염 등) • 내분비 질병(부신피질 기능항진증, 갑상선 기능저하증 등) • 피부 감염증(개선증, 모낭충증 등) • 자기면역에 의한 피부병 벼룩이나 진드기가 있다. 구충 후 상태를 지켜본다. • 관찰"
139,귀가 이상하다,"귀에 가려움증이 생기면 개는 귀를 비벼대거나 머리를 부딪친다. 외이염은 개에게 매우 흔한 질병이다. [증례 차트 - 귀가 이상하다] 증상 유추할 수 있는 질병 대처 귀가 들리지 않는다. • 얼굴이 마비되거나 머리를 기우뚱하고 있다. • 안구가 끊임없이 떨린다. • 내이염 • 중이염 • 전정장애 • 종양 긴급히 병원으로 귓속에서 피가 난다. • 종양 귀를 가려워 한다, 아파한다, 머리를 흔든다. • 귀에서 냄새가 난다. • 고름 같은 분비물이 나온다. • 귓속이 부어 있다. • 외이염 • 중이염 • 개선충증 • 마라세티아 감염증 빨리 병원으로 검은 귀지가 다량으로 나온다. • 개선충증 • 마라세티아 감염증 귀 덮개가 부어 있다. • 이혈종 귀가 더럽다. 귀청소를 해주고 상태를 지켜본다. • 관찰 포인트 귀의 냄새나 귀지 등을 항상 체크한다. 정상적인 개의 귀는"
140,"먹는 양, 횟수가 증가한다","성장기나 임신 중에 식사량이 증가하는 것은 정상이지만, 이따금 질병이 원인이 되어 식욕이 증가하기도 한다. [증례 차트 - 먹는 양, 횟수가 증가한다] 증상 유추할 수 있는 질병 대처 먹는 양은 늘었는데도 마른다. • 췌외분비부전 • 소화관 내 기생충 빨리 병원으로 • 물을 마시는 양도 늘었다. • 배가 부어 있다. • 당뇨병 • 부신피질 기능항진증 먹는 양이 늘고 체중이 증가한다. 또는 체중에 변화가 없다. • 성장기 • 임신 중 • 운동량이 풍부 문제점을 개선하고 상태를 지켜본다. • 좋아하는 것을 너무 줬다. • 약의 영향 • 스트레스 상태를 지켜본다. • 관찰 포인트 장 등의 소화관 내에 기생충이 있거나 췌장에 이상이 있으면 영양이 흡수되지 못하고 항상 공복상태여서 잘 먹는데도 살이 찌지 않고 마른다. 호르몬의 균형이 무너진 경우에도 자주 먹는데 이 경우에는 물도 자주 마시게 된다. 또 먹는 양"
141,식도 내 이물,"잘못해서 이물질을 삼켜 식도가 막힌 상태이다. 개는 음식물을 통째로 삼키거나 음식물 외에도 입에 넣으려 하는 성질이 있기 때문에 식도가 이물질로 막히는 경우가 다반사이다. 때로는 완전히 막혀서 음식물을 위로 보낼 수 없게 되는 경우도 있다. [증상] 침이 흐르고 식도에서 더 이상 진행하지 못한 소화되지 않은 음식물을 토해낸다. 식욕부진을 일으키고 기운이 없어지지만 막히는 정도가 그리 심하지 않은 경우에는 발견이 늦어지기도 한다. [원인] 식도를 막는 이물 중에 많이 발견되는 것은 뼈나 살코기 덩어리이다. 대형견은 골프공이나 구운 닭꼬치를 꼬지째 통째로 삼킨 예도 있고, 그 밖에 장난감이나 사용하고 버린 라이터, 낚싯대 등 다양한 보고가 있다. 식도는 가슴의 입구, 심장 부근, 위와 이어지는 세 곳이 좁아서 쉽게 막힐 수 있다. [치료와 예방] 이물질을 제거한다. 내시경을 삽입해 끄집어낸다. 식도절개는 가슴을 개복해야 하는 힘든 수술이므로 이물질을 위 속으로 밀어 넣을 수"
142,내이염,"귀의 가장 안쪽 깊은 곳에 있는 내이에서 일어나는 내이염은 외이염이나 중이염이 확대되어 일어난다. 내이까지 염증이 진행되면 그 끝은 뇌이기 때문에 극히 조심해야 한다. [증상] 증상은 중이염과 거의 비슷하다. 단 내이에 있는 전정신경에 염증이 생기면 평형감각을 잃고 쓰러지기도 하고 같은 장소를 빙글빙글 돌기도 한다. 난청이 되는 경우도 있다. [원인] 일반적으로 외이염에서 중이염으로, 중이염에서 내이염으로 발전한다. [치료] 원인이 되는 외이염이나 내이염 치료를 한다. 장애가 심하면 증상의 개선이 어려워진다."
143,지루증,"피부의 신진대사 이상으로 기름지게 되거나 반대로 건조해져서 비듬이 많아지는 질환이다. 코커스파니엘, 시추 등 피지 분비가 많은 견종은 기름지게 되는 유성 지루증에, 저먼 셰퍼드, 아이리시 셰터 등의 견종은 버석거리는 건성 지루증에 걸리기 쉽다. [증상] 가슴이나 등줄기, 겨드랑이 아래, 귀속 등 피지 분비가 많은 부분이 기름지고 끈적거리는 피부나 또는 버석버석 건조하고 비듬이 많은 피부가 된다. 몸은 특유의 심한 냄새가 나게 되고 탈모가 일어나는 경우도 있다. 증상이 진행되면 가려움도 생기고 세균이나 마라세티아에 감염되는 경우가 많다. [원인] 정상이라면 3주 정도 걸리는 피부의 각질화 사이클이 매우 빨라져 피부가 지루화된다. 또 피부의 윤기에 중요한 피지샘에 이상이 생겨 발생하는 경우도 있다. 호르몬의 이상이나 영양불균형, 피부기생충이나 세균감염, 알레르기 등 원인은 다양하다. [치료와 간호] 각질을 녹이는 샴푸 등으로 피부의 컨디션을 조절한다. 다른 질환이..."
144,망막박리,"망막은 안구 안쪽의 뒷면에 있는 빛을 감지하는 부분이다. 매우 얇은 막으로 이 망막이 어떤 원인으로 벗겨진 상태를 망막박리라고 한다. 진행성 질환으로 시력장애가 진행되어 결국에는 실명하게 된다. [증상] 보통은 통증이 없기 때문에 증상이 확실하게 나타나지 않고 주인이 이상을 느꼈을 때에는 이미 시각장애가 진행되었거나 실명해 있는 경우도 있다. 다른 질병 검사에서 발견되는 일이 종종 있다. [원인] 콜리 등에서는 유전에 의해 선천적으로 발행하는 일이 많다. 그 밖에는 망막과 맥락막 사이에 염증이 생겨 발병하거나, 유리체가 변형되어 일어나거나 사고 등으로 두부에 받은 충격이 원인이 되기도 한다. [치료와 간호] 벗겨진 망막을 원래대로 돌리는 효과적인 치료법은 없고 치유가 어려운 질병이다. 안정을 시키고 두부에 충격을 주지 않도록 주의한다."
145,소화기 종양,"장기에는 다양한 종양이 생긴다. 소화기계로는 위암, 직장암, 간장암 등이 있다. 체표의 종양과 달리 병상이 진행된 후에 발견되는 경우가 많다. [증상] 질병이 상당히 진행될 때까지 증상이 나타나지 않는 경우도 많고 종양이 생긴 위치에 따라 증상이 다양하다. 일반적으로는 기운이 없어지고 체중이 감소하며 구토나 설사를 하고 배가 부풀어 오르는 등의 증상이 나타난다. [원인] 유전에 후천적인 요소가 더해져 발병한다. [치료] 수술로 제거하거나 방사선 요법이나 항암제, 면역요법 등도 시도해볼 수 있다. 조기발견이 중요해서 빨리 치료하면 나을 확률이 크다. 위암이나 간장암은 꽤 커진 후에야 발견되는 경우가 많은데, CT나 MRI 등 사람과 마찬가지로 영상진단이 보급됨에 따라 복강 내의 종양을 조기 발견할 확률이 늘고 있다."
146,감염증,바이러스나 세균 등의 미생물이 몸에 침입해서 발병하는 감염증은 소형견이나 고령견이 걸리는 경우에 종종 생명을 잃기도 한다. 예방의학의 발달 덕분에 대부분의 발병은 백신으로 예방할 수 있다.
147,상피소체 기능항진증·저하증,"상피소체 호르몬의 일종이 과다하게 분비되거나 부족하면 칼슘 대사에 장애가 생긴다. 분비량이 증가하는 것을 상피소체 항진증, 감소하는 것을 상피소체 저하증이라고 한다. [증상] 항진증에서는 물을 자주 마시고 다량의 소변을 보는 다음다뇨 증상 외에 큰 변화는 없지만 저하증에서는 불안, 초조해지고 신경질적이 된다. 또 몸의 근육이 뻣뻣하거나 걷는 모습이 이상해지거나 경련을 일으키기도 한다. 뼈가 약해지기 때문에 쉽게 골절된다. [원인] 상피소체의 이상, 신장 기능의 저하, 칼슘이나 비타민 D의 결핍 등에 의해 항진증이 발생한다. 또 저하증은 선천적이거나 다른 질병 치료를 위해 받은 수술로 인한 영향 등으로 일어난다. [치료] 항진증은 상피소체를 수술로 절제한다. 원인에 따라서는 칼슘제의 투여나 식사요법을 실시한다. 저하증의 치료에는 칼슘제나 비타민 D를 투여한다."
148,백내장,"개에게는 많이 발생하는 질환이다. 눈의 수정체가 하얗게 흐려지고 시력이 저하되며 실명에 이르는 경우도 있다. 견종을 불문하고 나이를 먹으면서 어느 개에게나 일어나는데, 2세 이전에 일어나는 약년성도 있다. [증상] 시력이 저하되어 여기저기 부딪치거나 움직이는 것에 반응하지 않게 되고 계단을 내려가기 무서워하는 등 개의 행동 변화 때문에 주인이 눈치채는 일이 많다. 눈을 관찰하면 수정체가 하얗게 탁하거나 동공이 항상 확장되어 있다. 특히 어둑한 곳에서는 시력이 현저히 떨어지고, 질병이 진행되면 실명에 이른다. [원인] 대개는 노화에 의한 것으로 평균적으로 6세를 넘긴 시점부터 서서히 증상이 진행된다. 외상이나 당뇨병, 내분비 이상 등이 원인이 되는 경우도 있다. 약년성은 유전에 의한 것으로 보인다. [치료] 백내장이 극적으로 개선되는 경우는 희박하다. 안약이나 물약은 질병의 진행을 억제하는 목적으로 사용한다. 동물 안과학의 진보로 전문의가 수술하는 경우도 있지만..."
149,자기면역에 의한 피부병,"사람이나 동물은 체내에 바이러스나 세균을 비롯한 유해한 물질이 침입했을 때 그것을 공격해서 배제하려는 면역이라는 기능을 갖고 있다. 이 면역기능에 이상이 발생하여 자신의 몸을 공격하는 경우가 있는데 피부에도 다양한 증상을 일으킨다. [증상] 대부분 천포창이라는 피부병 증상을 보인다. 입안이나 눈 주변이나 항문 주변 등에 심한 가려움증을 동반한 염증이나 탈모가 일어난다. 또 손가락 사이나 발 패드, 귀, 코 등에 염증이 일어나고 딱지나 탈모가 발생하는 타입도 있다. 천포창 외에 자기면역성 피부병으로 수포성류 천포창, 홍반성 낭창(Erythematodes)이 알려져 있는데 수포성류 천포창은 발열이나 탈수 등이, 홍반성 낭창은 발열, 신장장애, 빈혈 등의 전신증상을 일으킨다. [원인] 모종의 이유로 면역이 피부 세포를 공격해서 일어난다. 원인으로 자외선, 감염, 알레르기, 유전적 요소 등을 생각할 수 있지만 확실한 것은 알려져 있지 않다. [치료와 간호] 몇 가지 약을 조합해서"
150,결막염,"눈꺼풀 안쪽, 뒤집은 것처럼 보이는 곳이 안검결막이다. 그 점막이 염증을 일으키는, 눈의 질병에서는 가장 흔히 발견되는 질환이다. [증상] 눈꺼풀을 뒤집으면 결막이 충혈되고 부어 있는 것을 알 수 있다. 눈물이나 눈곱이 많이 나오고 가렵기 때문에 개는 앞발로 눈을 비비거나 바닥에 얼굴을 비벼댄다. [원인] 세균이나 바이러스에 의한 감염이 일반적이며 먼지나 알레르기 등도 원인이 된다. 결막은 다른 점막보다 외부에 접할 기회가 많기 때문에 염증이 일어나기 쉽고 눈을 비비거나 털이 들어가서 발생하기도 한다. [치료] 원인을 치료하고 눈을 세정한 후 점 안약을 넣고 연고를 바른다. 눈의 구조"
